Título;Enlace;Fecha;Primeros_Párrafos;Topic
Un hombre mata a su sobrino de tres años en Santiago de Compostela;https://www.lavanguardia.com/sucesos/20200921/483613471486/un-hombre-mata-a-su-sobrino-de-tres-anos-en-santiago-de-compostela.html;21/09/2020;Un hombre ha estrangulado hasta la muerte a susobrino de tres añoseste lunes enSantiago de Compostelacuando ambos se encontraban solos en un domicilio situado en el casco histórico. El presunto responsable de los hechos habría asfixiado al pequeño, según han informado a Efe fuentes de lainvestigación, aunque es la autopsia la que determinará la causa del deceso del menor.;Sucesos
El monje cisterciense Octavi Vilà será ordenado obispo de Girona el 21 de abril;https://www.lavanguardia.com/sucesos/20240229/9531310/monje-cisterciense-octavi-vila-sera-ordenado-obispo-girona-21-abril.html;29/02/2024;"El nuevo obispo de Girona, el abad del monasterio de Santa Maria de Poblet, Octavi Vilà (Tarragona, 1961), será ordenado el domingo 21 de abril en la Catedral de Girona, en una ceremonia que contará con la asistencia del cardenal arzobispo de Barcelona, Juan José Omella; del arzobispo de Tarragona, Joan Planellas y con el nuncio apostólico en España, Bernardito Auza. También estará acompañado por el  resto de obispos catalanes. El papa Francisco ha nombrado hoy al monje cisterciense Octavi Vilà nuevo obispo de Girona. Lo ha hecho público la Santa Sede al mediodía después de que ayer trascendiera ya su nombre. Un nombramiento que el Obispado de Girona ha celebrado tras dos años con la sede vacante. Desde que falleció Francesc Pardo, el 31 de marzo de 2022, la diócesis se encontraba en una situación de interinidad.";Sucesos
Un niño de 10 años y un hombre de 60 mueren ahogados en las playas catalanas;https://www.lavanguardia.com/sucesos/20200822/482950038537/nino-10-anos-hombre-ahogados-playas-cataluna.html;22/08/2020;Barcelona, 22 ago (EFE).- Unniñode10 añosy unhombrede unos 60 han fallecido en las últimas horasahogadosenplayasbarcelonesas, uno enBadalonay otro enSitges, con lo que son ya 23 los fallecidos este año en el litoral catalán por este tipo de casos, según la Generalitat. En un comunicado, Protección Civil de la Generalitat ha detallado que el menor ha fallecido esta madrugada en el hospital de Vall d’Hebron de Barcelona, donde fue ingresado el viernes por la tarde en estado crítico tras quedar inconsciente en la playa de la Estación de Badalona.;Sucesos
Desarticulado en Madrid un grupo que robaba relojes de lujo en Barcelona mediante el ‘mataleón’;https://www.lavanguardia.com/sucesos/20230701/9080674/desarticulado-madrid-grupo-robaba-relojes-lujo-barcelona-mediante-mataleon.html;01/07/2023;La Policía Nacional, en una operación conjunta con los Mossos d’Esquadra, ha llevado a cabo una investigación sobre un grupo de ladrones especializado en el robo violento de relojes de lujo. Dos personas han sido detenidas y se les han intervenido cuatro relojes, una baliza de geolocalización, una pistola eléctrica, dinero en efectivo y la ropa utilizada en el momento de cometer los hechos delictivos. Los detenidos formaban parte de un grupo afincado en el extrarradio de Madrid que se desplazaba a Cataluña para cometer los asaltos violentos. Posteriormente, volvían a la capital española con el botín. Una vez que ambos cuerpos policiales constataron que compartían información en relación con los investigados, constituyeron un Equipo Conjunto de Investigación (ECI) para lograr su detención.;Sucesos
El tráfico de drogas crece un 12% en Catalunya en el 2020;https://www.lavanguardia.com/sucesos/20201127/49737326781/criminalidad-trafico-drogas-cataluna-pandemia-balance.html;27/11/2020;La caída en picado de la actividad en general, especialmente marcada en ámbitos como el del turismo, se mira en el espejo de los registros policiales en el primer añoCovid-19. Las estadísticas decriminalidadcorrespondientes a los nuevos primeros meses del 2020, seis de ellos condicionados totalmente por lapandemia, incluidos los de un verano tan atípico como el último, reflejan una caída del delito en términos generales del 27,7% respecto a los tres primeros trimestres del 2019 en Catalunya. En el conjunto de España la caída es del 20,2%. Sin embargo, esta lógica mejora estadística presenta un importante borrón: entre el 1 de enero y el 30 de septiembre pasados lasdenunciaspor tráfico de drogasenCatalunyase incrementaron un 12% respecto al año anterior y en la ciudad de Barcelona la subida por este tipo delictivo fue de un 56,6%. El Ministerio del Interior acaba de hacer público elbalance de criminalidadcorrespondiente a las tres primeras cuartas partes del año. Estas estadísticas se nutren de la información de las denuncias tramitadas por todos los cuerpos policiales que actúan en el territorio español. En el caso deCatalunya, una comunidad que en los últimos años, especialmente durante el 2018 y buena parte del 2019, padeció una fuerte escalada delictiva, la ralentización de la vida cotidiana, el confinamiento, la reducción de la movilidad y la bajísima afluencia de turistas –víctimas propiciatorias sobre todo de los hurtos–, sumadas a la actuación policial, han hecho posible un descenso de unas 100.000 denuncias penales respecto a los nueve primeros meses del año pasado. Dicho de otro modo, de los 1.342 delitos diarios que se registraron en el 2019 se ha pasado a 966 en este 2020.;Sucesos
La Guardia Civil interviene más de una tonelada de cocaína en el puerto de Barcelona;https://www.lavanguardia.com/sucesos/20230131/8721694/guardia-civil-interviene-mas-tonelada-cocaina-puerto-barcelona.html;31/01/2023;La Guardia Civil y la Agencia Tributaria han intervenido en el Puerto de Barcelona 1.340 kilogramos de cocaína que estaba camuflada en sacos de cacao en polvo en un cargamento procedente Ecuador. Según informó este martes el Instituto Armado, la investigación sigue abierta y se continúa trabajando para localizar a las personas responsables tanto del envío como de la recepción de la droga.;Sucesos
Miguel Ricart queda en libertad;https://www.lavanguardia.com/sucesos/20221222/8655800/miguel-ricart-queda-libertad.html;22/12/2022;Una juez de Barcelona ha acordado este jueves dejar en libertad al único condenado por el crimen de Alcàsser, Miguel Ricart, que fue detenido el pasado martes por los Mossos d'Esquadra y la Guardia Urbana por estar al frente de un narcopiso de la calle Aurorar del barrio del Raval. Según ha informado el Tribunal Superior de Justicia de Cataluña en un comunicado, la titular del Juzgado de instrucción número 18 ha dejado en libertad con cargos a Ricart y al otro detenido, ambos por un delito contra la salud pública, después de que la Fiscalía no haya solicitado ninguna otra medida. Ambos detenidos han designado un domicilio en Barcelona y no tienen antecedentes que cuenten para esta causa. Ambos están obligados a comparecer quincenalmente en el juzgado.;Sucesos
Detenidos por dar cobertura empresarial al mayor falsificador de billetes de Europa;https://www.lavanguardia.com/sucesos/20221214/8644711/detenidos-dar-cobertura-empresarial-mayor-falsificador-billetes-europa.html;14/12/2022;Los Mossos d'Esquadra y la Policía Nacional han detenido a dos hombres acusados de dar cobertura empresarial al falsificador de billetes más importante de Europa, cuyo laboratorio ya fue desarticulado el pasado mes de septiembre en Valencia. Los dos detenidos estaban relacionados con un laboratorio que se calcula que habría producido más de 8 millones de euros en billetes de 500 euros falsos. Dicho laboratorio fue desarticulado el pasado mes de septiembre con un total de 12 detenidos, entre los cuales el principal investigado y el encargado de imprimirlos.;Sucesos
Dos tiendas saqueadas durante los disturbios en Barcelona por grupos negacionistas;https://www.lavanguardia.com/sucesos/20201031/4985963002/dos-tiendas-saqueadas-durante-los-disturbios-en-barcelona-por-grupos-negacionistas.html;31/10/2020;LosMossos d’Esquadrahan hecho hasta las 23 horas de este viernes 12 detenciones, dos de ellas a menores,durante losaltercados en Barcelona, que han comenzado después de una protesta en la plaza Sant Jaume contra las nuevas restricciones decretadas por el Govern para contener elcoronavirus, y en los que se hansaqueadodos tiendas. Además, mientras sucedían los disturbios entre la plaza de Sant Jaume y la Via Laietana, se producíandos saqueos en tiendas del centro de la ciudad Condal, una de ellas unDecathlonen la calle Canuda, y la otra es el comercio de ropa deportiva, también,FootLockerubicada en la calle Pelai. Se han llevado bicicletas, patinetes eléctricos y otros materiales deportivos. Los Mossos de Esquadrahan abierto una investigación, según ha podido saber La Vanguardia.;Sucesos
Gran golpe al blanqueo del dinero de estafas informáticas;https://www.lavanguardia.com/sucesos/20201016/484106008023/gran-golpe-al-blanqueo-del-dinero-de-estafas-informaticas.html;16/10/2020;Investigadores de losMossos d’Esquadra, laPolicía Nacionaly elFBIhan participado junto con policías de otros once países europeos en ladesarticulación de una organización criminal internacional dedicada a blanquear beneficios procedentes de ciberataques y estafas informáticas. La operación ha sido coordinada por Interpol. Los arrestados operaban a nivel mundial, principalmente enEuropayAmérica, y ofrecían sus servicios a grupos criminales informáticos para convertir en legales todos los beneficios económicos que conseguían de forma fraudulenta.;Sucesos
Mata a su pareja de 29 años a cuchillazos en Barcelona;https://www.lavanguardia.com/sucesos/20230730/9142272/mata-pareja-29-anos-cuchillazos-san-iscle.html;30/07/2023;Un nuevo homicidio consumado de violencia de género se suma a la larga lista de lo que va de año. En esta ocasión en el número 66 de la calle Sant Iscle de Barcelona, en el distrito de Nou Barris, donde un hombre de 34 años ha matado a su pareja, de 29 años, a cuchilladas. El mismo autor habría llamado después al 112. Los hechos sucedieron la madrugada de este domingo, hacia la una y media, cuando la policía recibió aviso de los hechos. A la llegada de las patrullas de los Mossos d'Esquadra y de la Guardia Urbana de Barcelona, la víctima todavía tenía pulso pero finalmente SEM no han podido estabilizarla y ha fallecido.;Sucesos
Muere un conductor al salirse su furgoneta de la vía e incendiarse en Malgrat;https://www.lavanguardia.com/sucesos/20220122/8004885/muere-conductor-salirse-furgoneta-e-incendiarse-malgrat.html;22/01/2022;El conductor de una furgoneta ha fallecido esta mañana al salirse el vehículo de la vía, por causas que se están investigando, e incendiarse posteriormente, en el término de Malgrat de Mar (Barcelona). El suceso ha ocurrido poco antes de las 9 de la mañana en el punto kilométrico 675,5 de la carretera N-II, en la citada población del Maresme.;Sucesos
Muere una mujer de 50 años en La Guardia tras recibir un disparo accidental de un arma de fuego;https://www.lavanguardia.com/sucesos/20200628/482007753951/muere-una-mujer-de-50-anos-en-la-guardia-tras-recibir-un-disparo-accidental-de-un-arma-de-fuego.html;28/06/2020;LaGuardia Civilha abierto unainvestigaciónen torno a lamuerteeste domingo de unamujer de 50 añosen la localidad toledana deLa Guardiatras recibir, supuestamente,un disparo accidental de un arma de fuego. Precisamente el accidente es la principal hipótesis que barajan los investigadores. Según han informado fuentes de la Delegación del Gobierno en nota de prensa, los investigadores aún están recabando información sobre las circunstancias de estos hechos, y la línea del accidente es la que tiene más viabilidad, aunque aún no se puede descartar ninguna hipótesis.;Sucesos
Nuevas actuaciones policiales en Catalunya levantan sospechas de racismo;https://www.lavanguardia.com/sucesos/20200616/481812308663/racismo-actuaciones-policiales-manresa-banyoles-cataluna.html;16/06/2020;Banyolesha abierto una investigación interna para esclarecerdos actuaciones policialesregistradas envídeosdifundidos en las redes sociales. “Ante la publicación este fin de semana en diferentes perfiles en las redes sociales, de imágenes que cuestiones actuaciones policiales en la ciudad, el Ajuntament de Banyoles manifiesta que abrirá una investigación interna para aclarar las circunstancias que rodean los hechos”, subrayan en un comunicado. El consistorio asegura que “se depurarán las responsabilidades necesarias” y remarca que “no se permitirá que hechos como estos entorpezcan la convivencia en la ciudad así como tampoco el trabajo que la Policía Local lleva a cabo en beneficio de la comunidad”.;Sucesos
Prisión sin fianza para el detenido acusado de retener y violar a una menor en Vilafranca;https://www.lavanguardia.com/sucesos/20230110/8672905/amigos-victima-vilafranca-golpean-vehiculo-policial-trasladaba-detenido.html;10/01/2023;El juzgado de instrucción número 5 de Vilafranca del Penedès decretó este martes por la tarde prisión provisional comunicada y sin fianza para el hombre de 35 años y nacionalidad albanesa acusado de abordar a una menor de 16 años en mitad de la calle, retenerla en contra de su voluntad, llevarla a un campo de vides, después a su piso en Sant Martí Sarroca y agredirla sexualmente de manera reiterada. La causa está abierta por un delito de agresión sexual y otro de detención ilegal, según informó el Tribunal Superior de Justicia de Cataluña. Una decena de amigos y familiares de la menor de 16 años que la madrugada del pasado sábado fue retenida y agredida sexualmente se han aposstado este martes a las puertas de los juzgados de Vilafranca del Penedès para esperar la llegada del detenido en un coche policial. Tras varios incidentes con vehículos que no trasladaban al sospechoso, finalmente, los allegados a la joven han identificado el vehículo que trasladaba al albanés de 35 años, lo han rodeado y han lanzado insultos contra el individuo, al tiempo que trataban de golpear el coche.;Sucesos
Dobrowolski: “Le pinché sustancias para su bienestar”;https://www.lavanguardia.com/sucesos/20201003/483806395418/dobrowolski-le-pinche-sustancias-para-su-bienestar.html;03/10/2020;Angela Dobrowolski, esposa de Josep María Mainat, describió la noche de los hechos como una más de las que pasó con su marido, de quiennegó que se estuviera separandoy afirmó sin ambages que le puso dos inyecciones “para su bienestar”, no para matarlo. Después de ser detenida por los Mossos d’Esquadra, acusada de quererasesinar a Mainat, que es diabético, administrándole dos tomas de insulina,Dobrowolskise defendió. “No son ciertos los hechos que se me imputan”. Y agregó: “Le pinché una serie de sustancias para su bienestar y para adelgazar porque él me lo pidió”. Así constan en las declaraciones judiciales a las que ha tenido accesoLa Vanguardia. En cambio, Mainat le contó al juez que intentó resistirse sin éxito a que su mujer le pusiera las inyecciones. “Cuando estaba dormido me despertó mi mujer y me dijo si me había puesto la inyección de la hormona de crecimiento. Me dijo que había una por casa y me preguntó si quería que me la pusiera. Yo le dije que no hacía falta, pero ella insistió y al final accedí. Acto seguido me preguntó si me quería adelgazar, le dije que no, pero ella insistió y al final accedí y me puso una inyección que es un tratamiento para adelgazar que también seguía mi mujer”.;Sucesos
El análisis de las imágenes de las cámaras de seguridad de la casa de Mainat;https://www.lavanguardia.com/sucesos/20201002/483795930804/mainat-confeso-a-la-ninera-de-sus-hijos-que-su-mujer-habia-querido-asesinarle.html;02/10/2020;El caso de latentativa de asesinato del exmiembro de La Trinca,Josep María Mainat–que en estos momentos se investiga en el juzgado de Instrucción 32 de Barcelona–, ha tenido un enorme impacto en la opinión pública catalana y española, debido a la popularidad del productor televisivo. Toni Muñoz, el periodista deLa Vanguardiaque sacó en exclusiva la noticia de la investigación, analiza en este video las imágenes de las cinco cámaras de seguridad de la casa de Mainat, en las que se observa como su esposa,Angela Dobrowolski, visita hasta en 13 ocasiones el dormitorio de su marido para, según los Mossos, ponerle dos inyecciones de insulina a su marido, que es diabético. Las inyecciones le provocaron un coma hipoglucémico que a punto estuvo de costarle la vida.;Sucesos
Detenido un falso gestor inmobiliario por estafar 151.000 euros a una persona que iba a comprar una vivienda en Tarragona;https://www.lavanguardia.com/sucesos/20230318/8835192/detenido-falso-gestor-inmobiliario-estafar-151-000-euros-persona-iba-comprar-vivienda-tarragona.html;18/03/2023;Los Mossos d'Esquadra han detenido a un hombre con múltiples antecedentes por estafa, acusado de hacerse pasar por gestor inmobiliario para engañar a una persona que pretendía comprar una vivienda en Miami Platja (Tarragona) y que acabó perdiendo 151.468 euros. Según ha informado la policía catalana, además del falso gestor inmobiliario, de 40 años, los Mossos han denunciado por la misma estafa a su mujer, de 44, y que como él cuenta con varios antecedentes por hechos similares. En concreto, la pareja ya fue detenida el pasado 24 de enero acusada de perpetrar tres estafas en la comarca tarraconense del Baix Penedès, con las que lograron hacerse con 85.000 euros, y acumula otros seis hechos delictivos por otros fraudes y falsificaciones cometidos en distintos puntos de Cataluña desde 2017. La investigación se inició a raíz de la denuncia presentada a principios del pasado mes de noviembre por un ciudadano europeo que aseguraba que había sido estafado cuando intentaba comprar una vivienda en Miami Platja, núcleo costero del municipio de Mont-roig del Camp (Tarragona).;Sucesos
El juzgado suspendió la condena al presunto violador de Igualada con la obligación de recibir tratamiento;https://www.lavanguardia.com/sucesos/20220505/8245999/juzgado-suspendio-condena-presunto-violador-igualada-tratamiento.html;05/05/2022;El presunto autor de la brutal violación a una menor, de 16 años, en Igualada (Barcelona), el 1 de noviembre de 2021, había sido condenado a una año de internamiento por un delito de agresión sexual en grado de tentativa, si bien el juzgado de menores de Girona suspendió esta condena con la obligación de recibir tratamiento psiquiátrico. Según informa este jueves el Tribunal Superior de Justicia de Cataluña (TSJC), el sospechoso de la violación de Igualada, en prisión provisional tras ser detenido, había sido ya condenado por un delito de agresión sexual en grado de tentativa a su hermana. Aquella condena estuvo motivada por un único hecho, que fue denunciado cinco años después de que este hubiera ocurrido.;Sucesos
Prisión para el mosso acusado de intentar asesinar a su mujer en Vilassar de Dalt;https://www.lavanguardia.com/sucesos/20220311/8118412/prision-mosso-acusado-intentar-asesinar-mujer-vilassar-dalt.html;11/03/2022;El juzgado de violencia contra la mujer de Mataró (Maresme) ha acordado enviar a prisión por tentativa de asesinato al agente de los Mossos d'Esquadra que fue detenido el pasado martes día 8, acusado de intentar matar a su pareja con un cuchillo en su casa de Vilassar de Dalt. Según ha informado el Tribunal Superior de Justicia de Cataluña (TSJC), el juzgado ha impuesto además una orden de alejamiento y de incomunicación del agente, adscrito a la unidad antidisturbios (Brimo), respeto de su pareja, así como medidas civiles en relación con el hijo menor que ambos tienen en común.;Sucesos
España registra 394 muertes por ahogamiento en 2022, un 51 % más que el año anterior pero 46 menos que en 2019;https://www.lavanguardia.com/sucesos/20230107/8670223/espana-registra-394-muertes-ahogamiento-2022-51-mas-ano-anterior-46-2019.html;07/01/2023;"El año 2022 ha cerrado con 394 muertes porahogamientono intencionado en espacios acuáticos, lo que supone un 51 por ciento de incremento sobre el año anterior, es decir 134 más, según los datos que este sábado ha hecho públicos la Real Federación Española de Salvamento y Socorrismo. Así lo recoge el Informe Nacional de Ahogamientos (INA), que refleja que 2022 ha arrojado el quinto peor dato de los últimos ocho años, por detrás del máximo, que fue en 2017 con 481 óbitos; los 440 de 2019, los 437 de 2016 y los 415 de 2015.";Sucesos
Detenido el presunto autor de dos incendios forestales de este junio en el Macizo del Garraf;https://www.lavanguardia.com/sucesos/20220702/8381808/detenido-presunto-autor-dos-incendios-forestales-junio-macizo-garraf.html;02/07/2022;Agentes de Mossos d'Esquadra conjuntamente con el Cuerpo de Agentes Rurales, y con la colaboración de la Policía local de Sant Pere de Ribes, detuvieron el día 30 de junio, a un hombre de 22 años como presunto autor de dos incendios forestales. Además, también denunciaron penalmente a una menor de edad por su autoría en los mismos hechos. Los hechos se remontan al 18 de junio cuando se declaró un incendio forestal entre los municipios de Olivella y Avinyonet del Penedès con una afectación de 161,47 hectáreas. Tres días más tarde, el día 21 de junio, se produjo nuevo un incendio en una zona forestal cercana a la urbanización Can Pere de la Plana de la localidad de Sant Pere de Ribes que quemó un total de 23,39 hectáreas.;Sucesos
Golpe policial a los grafiteros especializados en vagones;https://www.lavanguardia.com/sucesos/20201112/49412880001/golpe-policial-a-los-grafiteros-especializados-en-vagones.html;12/11/2020;LaPolicía Nacionalinformó ayer de ladetenciónen varias ciudades de hasta99 grafiterossospechosos depintarrajearun millar devagonesde tren y de metro de toda España, en su mayor parteCatalunya. Los investigadores calculan que los daños ascienden a más de 22 millones de euros. La investigación se realizó en dos partes. En una primera fase la Policía Nacional detuvo a 51 grafiteros que en alguna ocasión viajaron a Catalunya para pintar vagones. Entre los detenidos incluso figura un italiano que se trasladó desde Milán para grafiterar trenes y que fue arrestado en el aeropuerto de Barcelona en una nueva visita a la ciudad. Y en la segunda fase de la investigación se creó un equipo conjunto con losMossos d’Esquadray se arrestaron a otros 48 grafiteros que actuaban en la provincia deBarcelona. Las pesquisas arrancaron en septiembre del año pasado, cuando varios de los grafiteros ahora arrestados divulgaron en las redes sociales que la capital catalana y sus alrededores eran el mejor lugar para pintarrajear vagones y salir impunes. Catalunya se estaba convirtiendo en su meca. Un montón de vídeos colgados en internet de grafiteros en plena huida mofándose de los vigilantes que tratan de aprenderlos lo atestiguan. Las denuncias presentadas por los operadores confirmaban las bravuconadas de los grafiteros. Desde el 2017, el 48% de denuncias se habían presentado por episodios ocurridos en Catalunya, 4.981 habían sido presentadas por Renfe, y 1.850 por TMB, la operadora del metro de Barcelona. En total, 6.741 denuncias instruidas en 31 juzgados distintos. Si se suman las denuncias presentadas en lo que llevamos de año la cifra asciende a 8.000 en tres años.;Sucesos
Cae una red dedicada a realizar estafas telefónicas en España;https://www.lavanguardia.com/sucesos/20220402/8172139/cae-red-dedicada-realizar-estafas-telefonicas-espana.html;02/04/2022;La Policía Nacional y la Guardia Civil han desarrollado una operación conjunta que ha concluido con la desarticulación en Jimena de la Frontera (Cádiz) de una organización criminal que se dedicaba a realizar estafas telefónicas a numerosas víctimas de todo el territorio nacional. Según ha informado la Policía en un comunicado, todas las estafas se han producido haciendo uso de la técnica conocida comophishing, mediante la cual los detenidos creaban y enviaban a las víctimas correos electrónicos simulando la apariencia de portales bancarios oficiales de una determinada entidad, solicitando las credenciales de acceso a sus productos bancarios.;Sucesos
Un pasajero, a puñetazos contra los vigilantes que le hacían bajarse del tren por no llevar billete;https://www.lavanguardia.com/sucesos/20210720/7611838/pasajero-punetazos-vigilantes-le-hacian-bajarse-tren-llevar-billete.html;20/07/2021;Contundente agresión de un pasajero al personal de seguridad de un tren de Rodalies en Mollet del Vallès (Barcelona) que le instaba a bajarse del vagón por no llevar billete. Tras negar que estuviera viajando sin pagar y lamentar que iba a llegar tarde al trabajo, el pasajero finalmente la emprende a golpes con los dos trabajadores propinando varios puñetazos. Otro pasajero del mismo tren filmó la violenta escena, que tuvo lugar el pasado domingo sobre las 19:30 en la estación de Santa Rosa (Mollet del Vallès), ha explicado aLaVanguardiael sindicato Adn Sindical Seguridad y Servicios de Cataluña, que compartido las imágenes. En ellas se puede ver una discusión acalorada en la que los vigilantes instan al viajero a abandonar el vagón y este se defiende asegurando que “me habéis echado dos veces”, que llega tarde a trabajar y que ha pagado el billete. Posteriormente se dirige al revisor en los mismos términos lamentando “que es el segundo día de trabajo y llego tarde”.;Sucesos
Muere la conductora de un turismo tras chocar contra un camión en el túnel del Cadí;https://www.lavanguardia.com/sucesos/20210630/7569609/muere-conductora-turismo-chocar-camion-tunel-cadi.html;30/06/2021;La conductora de un turismo ha resultado muerta este miércoles al chocar con un camión frigorífico en la boca norte del túnel del Cadí, en Urús (Girona), ha informado el Servicio Catalán de Tráfico. El accidente ha ocurrido poco antes de las 20:00 horas en el punto kilométrico 129 de la C-16, a la altura de Urús, en la boca norte del Túnel del Cadí, en sentido sur, donde han colisionado un turismo y un camión frigorífico por causas que se están investigando;Sucesos
Una pareja sufre una agresión homófoba en Barcelona durante la verbena de Sant Joan;https://www.lavanguardia.com/sucesos/20210624/7553785/pareja-sufre-agresion-homofoba-barcelona-verbena-sant-joan.html;24/06/2021;Una pareja ha sido víctima de una agresión homófoba en el distrito de Gràcia en Barcelona la madrugada de este jueves durante la verbena de Sant Joan y ha sido trasladada a un centro sanitario por contusiones, han explicado los Bomberos de la Generalitat en un comunicado. El cuerpo de los Mossos d'Esquadra, que ha desplegado 2.030 efectivos policiales para la verbena, en una primera valoración a las 6.00 horas de la mañana han informado de que se han producido peleas y varios delitos contra el patrimonio en diferentes puntos de Cataluña.;Sucesos
Prisión provisional para el hombre que quemó viva a su pareja en la Bisbal del Penedès;https://www.lavanguardia.com/sucesos/20210429/7417280/prision-provisional-hombre-quemo-viva-pareja-bisbal-penedes.html;29/04/2021;El juzgado de violencia sobre la mujer del Vendrell ha acordado el ingreso en prisión provisional para el hombre de la Bisbal del Penedès que el lunes mató a su pareja, a quien roció con gasolina y quemó. El acusado ha pasado a disposición judicial este jueves, después de casi tres días detenido. Según ha informado el Tribunal Superior de Justicia de Cataluña (TSJC), el ingreso en prisión es sin fianza y la causa está abierta por un delito de homicidio y otro de conducción sin permiso de circulación.;Sucesos
Detenido un estafador por retirar dinero suplantando a titulares de DNI robados;https://www.lavanguardia.com/sucesos/20210314/6375127/detenido-estafador-sacar-dinero-suplantando-titulares-dni-robados.html;14/03/2021;Los Mossos d'Esquadra han detenido a un hombre acusado de estafar 16.000 euros, utilizando DNI robados a cuyos titulares se parecía físicamente para suplantar su identidad y retirar dinero de sus cuentas bancarias. Según han informado los Mossos d'Esquadra, el detenido, vecino de Calafell (Tarragona) de 38 años, estafó a cinco personas cuyos DNI habían sido hurtados en Barcelona y el área metropolitana para hacerse pasar por ellas ante los empleados del banco, aprovechando que el uso obligatorio de mascarilla le cubría parcialmente el rostro.;Sucesos
Muere un ciclista de 29 años al ser arrollado por un camión en Terrassa;https://www.lavanguardia.com/sucesos/20201225/6148667/muere-ciclista-29-anos-arrollado-camion-terrassa.html;25/12/2020;Un hombre de 29 años resultó muerto ayer como consecuencia de las graves heridas que sufrió al ser arrollado por un camión en la carretera C-1415a, en el Terrassa (Barcelona), ha informado este viernes en Servicio Catalán de Tráfico (SCT). El accidente se produjo alrededor de las 10:53 horas en el punto kilométrico 21,8 de la C-1415a, donde, por causas que se están investigando, un ciclista perdió el control de su bicicleta y cayó a la vía, donde fue arrollado por un camión que circulaba en sentido contrario.;Sucesos
Posible crimen machista en Manresa : un hombre habría quemado a una mujer y luego se habría ahorcado;https://www.lavanguardia.com/sucesos/20210730/7634489/investigan-muerte-hombre-mujer-incendio-sant-vicenc-castellet.html;30/07/2021;Los Mossos d'Esquadra investigan la muerte de un hombre y una mujer en Sant Vicenç de Castellet (Bages) esta madrugada. Ambos serían vecinos de Terrassa. Las primeras hipótesis apuntan a que el hombre habría quemado a la mujer, cuyo cuerpo ha sido hallado calcinado, y posteriormente se habría ahorcado con el cinturón del coche. El cuerpo del varón ha sido hallado en el interior del vehículo junto con una niña de corta edad que presentaba quemaduras en un brazo. Los Mossos tratan de esclarecer el suceso contemplando la posibilidad de que se trate de un crimen de violencia machista, algo que también ha apuntado el mismo Govern. Los hechos habrían tenido lugar sobre las tres de la madrugada. Los Mossos  han recibido el aviso de un incendio en una zona de matorrales de Sant Vicenç de Castellet. Al llegar al lugar, los agentes han localizado un vehículo con un hombre y una niña pequeña en su interior. Los servicios de emergencia (SEM) han certificado poco después la muerte del conductor y han atendido a la menor, de unos dos años, que presentaba algunas heridas y quemaduras.;Sucesos
"La víctima de una agresión homófoba en Barcelona: ""Nunca pensé que me pegarían por ser gay""";https://www.lavanguardia.com/sucesos/20210531/7495206/joven-victima-agresion-homofoba-multiple-barcelona-nunca-pense-esto-podia-pasar-hecho-gay.html;31/05/2021;"Un hombre joven ha sido operado este domingo en Barcelona tras quedar herido anoche por una agresión homófoba múltiple en la playa, en la que otros tres hombres quedaron contusionados. ""De repente llegó un grupo de cinco chicos cuando empezaron con insultos, empezaron a escupirnos y luego pues, como ya sabemos todos, pues a pegarnos…"" relataba uno de los agredidos en una entrevista la mañana de este lunes en 'el matí de Catalunya Radio'.";Sucesos
¿Quién es el Rey del Cachopo y qué sorpresas puede haber en el juicio?;https://www.lavanguardia.com/sucesos/20210512/7448185/quien-es-el-rey-del-cachopo-sorpresas-juicio-mmn.html;12/05/2021;"César Román es el nombre del apodado ""Rey del Cachopo"", un madrileño que se enfrenta estos días al juicio donde se le acusa de asesinar a su novia, descuartizarla e intentar deshacerse del cadáver. César era un conocido empresario cuando lo detuvieron por el atroz crimen. Era dueño de varios restaurantes, uno de ellos conocido por sus famosos cachopos, los cuales él aseguraba que eran los mejores de España.";Sucesos
'Igor el Ruso' agrede a cuatro funcionarios con un azulejo tras negarse a salir de la celda;https://www.lavanguardia.com/sucesos/20210411/6643351/igor-ruso-agrede-cuatro-funcionarios-azulejo-celda.html;11/04/2021;La Asociación Profesional de Funcionarios de Prisiones (APFP), sindicato exclusivo en el ámbito penitenciario, ha denunciado una nueva agresión del interno N.F., conocido como 'Igor el Ruso', a cuatro funcionarios del Centro Penitenciario de Dueñas (Palencia). Tras negarse a abandonar su celda para ser juzgado este lunes como autor confeso por el triple asesinato ocurrido en en Andorra en 2017, el preso ha agredido con un azulejo a los funcionarios de prisión. El interno, clasificado como extremadamente peligroso y con un amplio historial de incidentes regimentales, se ha negado esta mañana a abandonar voluntariamente la celda para ser conducido a los tribunales.;Sucesos
